timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel UV Radiation
20230418T0800,8.480246,8.473393,12.2647705,4.35
20230418T0900,9.300245,9.227524,20.55603,14.41
20230418T1000,9.870245,13.783817,49.23639,24.26
20230418T1100,10.460245,13.397612,59.300278,19.14
20230418T1200,11.250245,11.246759,50.194427,25.74
20230418T1300,12.080245,14.113652,52.25319,37.54
20230418T1400,13.050245,11.966954,43.781113,37.61
20230418T1500,13.840245,12.096214,36.528854,31.35
20230418T1600,14.630245,10.948973,43.66777,37.81
20230418T1700,15.660245,10.195057,47.862396,42.11
20230418T1800,15.760245,10.182337,44.999985,21.44
20230418T1900,15.040245,8.942214,40.100906,15.08
20230418T2000,13.680245,7.2,36.86989,6.99
20230418T2100,11.200245,7.8954163,43.15239,0.4
20230418T2200,10.120245,8.14587,44.999985,0
20230418T2300,8.650246,8.161764,48.576324,0
20230419T0000,7.750245,8.714677,51.70984,0
20230419T0100,7.150245,6.792466,57.994614,0
20230419T0200,7.000245,6.6087217,60.64225,0
20230419T0300,6.5602455,6.439876,63.43495,0
20230419T0400,6.4502454,4.6800003,67.380135,0
20230419T0500,7.210245,3.8268526,48.81407,0
20230419T0600,7.6802454,5.6002855,44.999985,0
20230419T0700,7.7202454,6.4096174,51.842773,0.4
20230419T0800,8.180245,4.8433046,41.987198,7.6
20230419T0900,9.490245,5.00128,30.256424,18.29
20230419T1000,10.670245,8.0899935,57.72435,30.42
20230419T1100,11.730246,8.854829,63.43495,45.7
20230419T1200,12.400246,6.4096174,51.842773,44.65
20230419T1300,12.750245,8.14587,44.999985,43.32
20230419T1400,13.040245,9.387651,32.47119,45.94
20230419T1500,13.490245,9.504273,24.623566,58.37
20230419T1600,13.380245,9.904906,19.093475,41.85
20230419T1700,13.090245,12.0694,17.35402,39.11
20230419T1800,13.070246,12.758432,16.389526,25.78
20230419T1900,12.5602455,11.090103,13.134018,15.06
20230419T2000,11.820246,10.163227,22.932098,7.02
20230419T2100,10.890245,9.686609,41.987198,0.26
20230419T2200,9.950245,10.144082,62.52556,0
20230419T2300,9.020246,8.427383,70.016884,0
20230420T0000,8.400246,5.315336,61.699234,0
20230420T0100,7.7802453,5.3517847,47.726303,0
20230420T0200,7.170245,6.193674,54.46232,0
20230420T0300,6.170245,4.829907,63.43495,0
20230420T0400,5.9702454,5.692099,55.304832,0
20230420T0500,5.2402453,5.315336,28.30075,0
20230420T0600,4.7402453,5.0142193,21.037506,0
20230420T0700,4.5002456,5.1544156,12.094757,0.46
20230420T0800,5.2002454,6.379216,16.389526,7.23
20230420T0900,5.790245,7.729527,27.75853,18.97
20230420T1000,6.3302455,8.669949,48.366455,26.66
20230420T1100,7.130245,9.339208,62.447174,42.64
20230420T1200,8.220245,7.928177,50.527527,46.7
20230420T1300,8.750245,9.021574,61.38954,51.1
20230420T1400,8.750245,8.891344,68.62937,59.69
20230420T1500,8.700245,6.130579,86.63353,52.85
20230420T1600,8.850245,3.2399998,89.99999,47.28
20230420T1700,9.280245,2.1897945,99.46232,56.42
20230420T1800,9.270246,2.3051248,141.34018,44.08
20230420T1900,9.020246,3.096837,144.46231,17.34
20230420T2000,8.500245,5.00128,120.25643,5.91
20230420T2100,7.7602453,6.9899354,101.88866,0.54
20230420T2200,6.690245,6.9899354,101.88866,0
20230420T2300,6.1002455,6.725354,105.5241,0
20230421T0000,4.920245,9.085988,123.69006,0
20230421T0100,4.8002453,9.449572,130.36453,0
20230421T0200,4.2102456,6.3690495,132.70938,0
20230421T0300,3.5002456,6.638072,130.60129,0
20230421T0400,2.9802456,5.95906,115.01689,0
20230421T0500,2.6302452,5.154415,114.77514,0
20230421T0600,2.8102455,5.154415,114.77514,0
20230421T0700,2.8402452,5.495161,121.6075,0.7
20230421T0800,4.0002456,4.829907,116.56505,9.46
20230421T0900,5.730245,4.5536795,108.434944,21.3
20230421T1000,7.4502454,5.0911684,98.1301,40.11
20230421T1100,8.690246,5.1544156,102.09476,61.52
20230421T1200,10.350245,3.096837,125.537674,77.45
20230421T1300,11.330245,7.42159,165.96376,87.4
20230421T1400,12.220245,12.429127,190.00798,88.2
20230421T1500,12.900246,11.177405,194.93143,75.21
20230421T1600,12.630245,9.746631,175.76361,46.34
20230421T1700,12.700245,7.2805495,188.53076,41.96
20230421T1800,13.300245,5.6920996,161.56505,34.55
20230421T1900,12.990245,4.5820518,135,16.82
20230421T2000,11.510245,5.6233797,140.19443,6.9
20230421T2100,10.870245,5.8603754,137.48955,0.36
20230421T2200,10.140245,4.1046314,142.12502,0
20230421T2300,9.800245,4.3349743,138.36646,0
20230422T0000,9.0602455,6.297428,149.03624,0
20230422T0100,8.860246,8.766573,160.82098,0
20230422T0200,8.640245,8.217153,151.18921,0
20230422T0300,7.940245,6.3690495,137.2906,0
20230422T0400,7.440245,5.1165614,129.2894,0
20230422T0500,7.2002454,5.3999996,126.869896,0
20230422T0600,6.940245,5.8603754,132.51044,0
20230422T0700,6.5102453,5.692099,145.30484,0.8
20230422T0800,8.490246,6.489992,146.30994,8.67
20230422T0900,10.740245,5.991594,147.26477,21.5
20230422T1000,12.3102455,5.8048253,150.25511,35.7
20230422T1100,13.850245,6.2145634,190.00798,54.7
20230422T1200,16.230246,5.815978,201.8014,49.02
20230422T1300,17.080246,8.699793,204.44395,57.66
20230422T1400,18.130245,10.685391,212.61925,53.21
20230422T1500,18.370245,15.782622,225,59.5
20230422T1600,18.550245,20.188908,230.06363,68.5
20230422T1700,17.520245,14.4,233.1301,37.58
20230422T1800,16.380245,9.19939,239.42078,22.61
20230422T1900,15.520246,4.802999,257.00537,11.56
20230422T2000,14.070246,4.1046314,285.25513,4.95
20230422T2100,13.920245,1.484318,284.03625,0.36
20230422T2200,13.240245,1.484318,165.96376,0
20230422T2300,12.820246,1.835647,191.30994,0
20230423T0000,12.110246,3.6179552,174.28941,0
20230423T0100,11.690246,5.771239,183.57634,0
20230423T0200,11.730246,6.725354,195.52411,0
20230423T0300,11.540245,6.151683,200.55605,0
20230423T0400,11.080245,4.6938252,184.39871,0
20230423T0500,10.260245,4.3349743,175.23636,0
20230423T0600,9.970245,3.9763298,174.80557,0
20230423T0700,9.750245,3.671294,168.69006,0.67
20230423T0800,10.890245,5.5887027,165.06857,7.9
20230423T0900,12.670245,4.896529,162.89728,20.21
20230423T1000,13.950245,6.130579,176.63354,32.37
20230423T1100,15.190246,7.6367526,188.1301,38.97
20230423T1200,16.240246,7.2,143.1301,47.33
20230423T1300,17.380245,11.720751,169.38034,65.34
20230423T1400,18.580246,14.417988,177.13759,77.97
20230423T1500,19.450245,14.759999,192.68039,65.41
20230423T1600,16.790245,15.530151,224.0608,63.96
20230423T1700,16.470245,15.646544,246.97452,36.53
20230423T1800,16.430246,7.491114,234.78241,25.72
20230423T1900,14.8102455,11.246759,219.80557,21.74
20230423T2000,12.840245,15.30741,228.81409,7
20230423T2100,12.080245,14.512064,223.99492,0.29
20230423T2200,11.780245,12.181624,214.1597,0
20230423T2300,11.600245,11.4862,212.19574,0
20230424T0000,11.300245,10.495713,202.16635,0
20230424T0100,11.190246,12.55879,207.29958,0
20230424T0200,11.210245,12.88981,215.90973,0
20230424T0300,10.750245,13.237038,225,0
20230424T0400,10.530245,14.4,233.1301,0
20230424T0500,10.260245,13.779114,236.72511,0
20230424T0600,10.120245,13.089354,238.49574,0
20230424T0700,9.880245,13.854155,245.43283,0.64
20230424T0800,9.960245,15.716793,249.90477,7.44
20230424T0900,10.130245,18.692286,254.35776,23.83
20230424T1000,10.200245,20.617662,257.90524,36.92
20230424T1100,10.730246,20.12461,259.69516,49.43
20230424T1200,10.5602455,20.721119,262.01068,58.58
20230424T1300,11.200245,19.35314,260.36246,62.78
20230424T1400,11.750245,18.289274,259.79602,68.25
20230424T1500,12.370245,17.873556,260.72742,86.03
20230424T1600,12.970245,17.462784,261.70285,68.13
20230424T1700,13.020246,15.188415,264.5597,49.39
20230424T1800,12.770246,14.081478,265.6013,38.53
20230424T1900,12.410245,11.609651,262.875,23.94
20230424T2000,11.740245,9.178235,258.69006,7.92
20230424T2100,10.510245,7.8625183,254.0546,0.66
20230424T2200,9.910245,6.28713,246.37064,0
20230424T2300,8.920245,6.3690495,222.7094,0
20230425T0000,9.080245,8.161764,228.57634,0
20230425T0100,9.580245,7.729527,207.75854,0
20230425T0200,8.610246,6.28713,203.62938,0
20230425T0300,8.200246,6.763786,205.20113,0
20230425T0400,7.290245,5.3517847,199.65382,0
20230425T0500,6.5802455,5.95906,205.01689,0
20230425T0600,6.290245,5.95906,205.01689,0
20230425T0700,6.670245,6.28713,203.62938,1.12
20230425T0800,7.1402454,8.209263,217.87498,7.64
20230425T0900,6.9502454,9.83268,246.2505,18.11
20230425T1000,7.210245,11.879999,270,10.95
20230425T1100,8.240246,12.313893,285.25513,17.42
20230425T1200,9.670245,5.4477882,277.59464,27.59
20230425T1300,10.400246,8.350138,262.5686,49.53
20230425T1400,10.610246,9.178235,258.69006,51.9
20230425T1500,11.320246,9.3876505,265.6013,51.2
20230425T1600,10.890245,9.36,270,56.01
20230425T1700,10.840245,9.47012,278.74615,38.74
20230425T1800,10.410245,9.346143,285.64224,24.66
20230425T1900,10.100245,9.565437,289.7989,23.17
20230425T2000,9.500245,5.315336,298.30078,7.82
20230425T2100,8.0602455,5.3517847,317.72632,0.96
20230425T2200,8.730246,2.0364676,315,0
20230425T2300,8.610246,1.2979984,236.30994,0
20230426T0000,7.5502453,2.9024127,29.744873,0
20230426T0100,6.7402453,3.396233,32.005356,0
20230426T0200,5.670245,2.0991426,30.963745,0
20230426T0300,5.0502453,1.2979984,33.690063,0
20230426T0400,4.6002455,2.16,89.99999,0
20230426T0500,4.0402455,2.6208394,105.9454,0
20230426T0600,3.8002453,3.319036,102.52881,0
20230426T0700,4.0702453,1.609969,116.56505,1.38
20230426T0800,5.500245,1.484318,104.03624,10.49
20230426T0900,6.6802454,4.3349743,85.23635,18.79
20230426T1000,8.040245,3.7585104,73.30075,37.31
20230426T1100,9.650246,2.7416782,66.8014,55.31
20230426T1200,11.080245,1.9386592,68.19859,65.29
20230426T1300,12.210245,1.0182338,315,64.34
20230426T1400,12.940246,2.0991426,300.96378,58.46
20230426T1500,13.720245,2.5455842,315,58.69
20230426T1600,14.500245,2.5455842,8.130096,62.04
20230426T1700,14.920245,2.16,360,45.15
20230426T1800,15.040245,2.968636,14.03624,41.9
20230426T1900,14.840245,3.5455887,23.962494,22.94
20230426T2000,14.350245,5.00128,30.256424,9.32
20230426T2100,11.280245,5.3999996,36.86989,1.1
20230426T2200,9.960245,4.5820518,44.999985,0
20230426T2300,9.770246,3.8773184,68.19859,0
20230427T0000,9.050245,4.3498964,65.55604,0
20230427T0100,8.890245,3.6,89.99999,0
20230427T0200,8.750245,3.396233,122.00538,0
20230427T0300,8.3102455,3.219938,116.56505,0
20230427T0400,8.670245,3.219938,116.56505,0
20230427T0500,8.3102455,3.0547013,135,0
20230427T0600,8.610246,3.319036,139.3987,0
20230427T0700,8.530246,3.096837,144.46231,1.36
20230427T0800,9.720245,3.0758414,159.44395,8.17
20230427T0900,11.220245,2.8116899,140.19443,20.09
20230427T1000,13.460245,2.8116899,140.19443,43.46
20230427T1100,15.040245,1.8,126.869896,57.55
20230427T1200,16.090246,1.609969,63.43495,70.09
20230427T1300,17.220245,0,180,66.59
20230427T1400,17.470245,2.3051248,231.3402,53.77
20230427T1500,18.040245,2.3051248,218.65982,48.5
20230427T1600,18.750246,2.3051248,218.65982,57.67
20230427T1700,19.050245,1.08,270,40.91
20230427T1800,18.960245,2.7416782,23.198593,26.83
20230427T1900,18.600245,3.7064266,60.945396,23.13
20230427T2000,17.830246,5.154415,65.224846,8.94
20230427T2100,15.290245,4.1046314,105.25512,0.72
20230427T2200,12.420245,4.8433046,131.98721,0
20230427T2300,11.690246,3.8268526,138.81407,0
20230428T0000,12.210245,6.12,151.9275,0
20230428T0100,11.880245,5.495161,148.3925,0
20230428T0200,12.000245,5.495161,148.3925,0
20230428T0300,12.220245,5.8048253,187.12502,0
20230428T0400,12.860246,5.2416787,195.9454,0
20230428T0500,12.970245,5.04,180,0
20230428T0600,12.740245,7.208994,177.13759,0
20230428T0700,12.860246,7.9932976,187.76517,0.31
20230428T0800,13.250245,9.227524,200.55605,2.15
20230428T0900,13.760245,10.799999,216.8699,10.02
20230428T1000,14.300245,10.97262,221.0091,9.44
20230428T1100,14.900246,10.514218,218.04704,9.07
20230428T1200,15.110246,7.10031,210.46555,14.72
20230428T1300,16.720245,10.948973,223.66779,35.68
20230428T1400,17.310246,11.720751,222.51045,18.85
20230428T1500,18.330246,7.289445,212.90524,24.34
20230428T1600,18.570246,6.28713,203.62938,26.58
20230428T1700,18.360245,5.1544156,192.09476,27.72
20230428T1800,18.740246,4.68,180,31.06
20230428T1900,18.470245,3.219938,206.56505,13.62
20230428T2000,18.170246,7.145796,229.08562,4.04
20230428T2100,16.620245,7.072878,255.25644,0.74
20230428T2200,15.620245,6.0347,252.64598,0
20230428T2300,15.3102455,5.3517847,227.72632,0
20230429T0000,15.040245,5.3999996,216.8699,0
20230429T0100,14.420245,5.0142193,201.0375,0
20230429T0200,13.680245,5.3517847,199.65382,0
20230429T0300,13.370245,4.6800003,202.61987,0
20230429T0400,13.340245,5.315336,208.30077,0
20230429T0500,13.270246,4.5536795,198.43495,0
20230429T0600,12.740245,3.4152596,198.43495,0
20230429T0700,12.840245,3.219938,206.56505,0.9
20230429T0800,13.890245,2.4149535,296.56506,8.29
20230429T0900,14.930245,5.4833565,336.8014,28.25
20230429T1000,16.230246,6.638072,347.4712,45.99
20230429T1100,17.070246,6.6185193,337.61987,48.3
20230429T1200,18.030245,4.1046314,344.74487,61.74
20230429T1300,18.790245,5.154415,335.22485,62.85
20230429T1400,19.320246,7.5685663,334.65384,56.97
20230429T1500,19.670246,9.449572,342.25534,61.98
20230429T1600,19.480246,11.367109,349.04596,70.54
20230429T1700,19.090246,13.698934,3.0127716,46.78
20230429T1800,18.510244,14.685176,11.309921,38.16
20230429T1900,17.170246,14.973576,9.688782,23.63
20230429T2000,15.470245,13.979871,11.888657,7.95
20230429T2100,13.780245,12.57426,13.240509,1.1
20230429T2200,12.980246,10.308831,12.094757,0
20230429T2300,12.3102455,8.707238,7.125,0
20230430T0000,11.820246,7.2805495,8.530762,0
20230430T0100,11.230246,6.763786,25.201126,0
20230430T0200,11.030245,7.5685663,25.34616,0
20230430T0300,9.630245,7.24486,26.565033,0
20230430T0400,9.3102455,6.792466,32.005356,0
20230430T0500,9.660245,6.792466,32.005356,0
20230430T0600,9.550245,7.10031,30.465546,0
20230430T0700,10.280245,5.815978,21.801407,1.56
20230430T0800,11.250245,7.5685663,25.34616,8.95
20230430T0900,12.470245,9.449572,40.364532,22.61
20230430T1000,13.590245,13.684735,63.43495,30.85
20230430T1100,15.040245,13.527572,64.79888,44.37
20230430T1200,16.570246,11.885453,54.86579,48.14
20230430T1300,17.370245,13.746156,44.999985,52.98
20230430T1400,17.540245,12.768586,40.426056,50.44
20230430T1500,17.700245,11.246759,39.805573,64.21
20230430T1600,18.170246,10.1887,32.005356,46.46
20230430T1700,18.190245,9.6932955,15.068481,46.17
20230430T1800,17.980246,9.0645685,6.8427734,31.88
20230430T1900,17.210245,6.12,360,15.81
20230430T2000,16.000246,5.7599998,360,5.29
20230430T2100,14.830245,6.130579,3.3664398,1.09
20230430T2200,14.420245,5.6920996,18.434952,0
20230430T2300,14.080245,4.510787,28.610443,0
20230501T0000,13.710245,2.5959969,33.690063,0
20230501T0100,13.160245,1.2979984,56.30993,0
20230501T0200,12.780245,1.5273507,225,0
20230501T0300,12.320246,2.0991426,210.96376,0
20230501T0400,11.890245,1.9386592,201.8014,0
20230501T0500,11.380245,2.968636,194.03624,0
20230501T0600,10.660245,4.0249224,190.30484,0
20230501T0700,10.710245,3.2399998,180,1.29
20230501T0800,11.710245,4.6938252,175.60129,9.83
20230501T0900,12.850245,4.379589,189.46233,10.11
20230501T1000,13.830245,4.6800003,202.61987,20.68
20230501T1100,14.490245,5.6002855,225,22.88
20230501T1200,14.880245,3.8939953,236.30994,46.19
20230501T1300,15.490245,6.618519,225,58.58
20230501T1400,15.830245,8.373386,205.46335,40.9
20230501T1500,15.880245,9.028754,203.49857,51.46
20230501T1600,16.100246,10.1887,212.00539,59.46
20230501T1700,15.800245,9.449572,220.36453,32
20230501T1800,15.700245,7.145796,229.08562,29.67
20230501T1900,15.270246,4.198285,239.03624,22.26
20230501T2000,14.330245,5.0528407,274.08563,7.12
20230501T2100,13.030245,4.5536795,251.56506,0.86
20230501T2200,12.400246,5.1165614,219.28941,0
20230501T2300,11.460245,6.1305785,220.23636,0
20230502T0000,11.160245,2.6208394,164.0546,0
20230502T0100,10.210245,4.39436,214.99202,0
20230502T0200,10.050245,4.1046314,217.87498,0
20230502T0300,9.8102455,3.8268526,221.18593,0
20230502T0400,9.440246,3.319036,220.6013,0
20230502T0500,8.930245,2.0364676,225,0
20230502T0600,8.950245,1.5273507,225,0
20230502T0700,9.5602455,2.1897945,279.46234,2.24
20230502T0800,10.860246,3.8268526,318.8141,10.05
20230502T0900,12.220245,5.315336,331.69925,20.79
20230502T1000,13.250245,8.647496,2.3859253,38.01
20230502T1100,14.480246,9.779817,6.340164,53.88
20230502T1200,15.540245,5.0142193,21.037506,66.37
20230502T1300,16.170246,7.208994,2.8624115,82.77
20230502T1400,16.530245,9.36,360,81.62
20230502T1500,17.020245,9.746631,4.236374,69.02
20230502T1600,17.060246,11.183201,3.6913757,65.21
20230502T1700,16.850245,12.245294,1.6846771,42.07
20230502T1800,16.250246,13.009903,14.420761,35.26
20230502T1900,15.900246,9.793058,17.102722,23.62
20230502T2000,14.760245,6.725354,15.524109,9.36
20230502T2100,13.360246,7.5942073,5.440323,1.42
20230502T2200,12.300245,8.209263,15.255127,0
20230502T2300,11.250245,8.373386,25.463333,0
20230503T0000,9.790245,8.534353,27.645966,0
20230503T0100,8.910245,7.145796,40.914368,0
20230503T0200,8.160246,7.42159,39.09384,0
20230503T0300,7.4702454,7.5685663,25.34616,0
20230503T0400,7.0102453,8.089993,20.854446,0
20230503T0500,6.6002455,7.5685663,25.34616,0
20230503T0600,6.110245,7.24486,26.565033,0
20230503T0700,6.860245,5.692099,34.69516,2.66
20230503T0800,9.150246,6.618519,44.999985,13.15
20230503T0900,11.000245,7.653705,48.81407,31.04
20230503T1000,12.950245,10.30883,65.224846,46.3
20230503T1100,14.750245,13.37825,66.194046,63.15
20230503T1200,16.560246,11.212135,42.39743,77.43
20230503T1300,17.970245,13.392774,53.746155,81.02
20230503T1400,19.080246,12.783802,57.652542,91.72
20230503T1500,19.840246,12.397806,64.17901,92.44
20230503T1600,20.380245,12.904882,67.011284,82.66
20230503T1700,20.630245,12.641076,70.016884,67.68
20230503T1800,20.450245,11.165805,69.22774,49.18
20230503T1900,19.810246,8.225035,66.8014,29.67
20230503T2000,17.630245,6.489992,56.30993,12.79
20230503T2100,14.330245,8.78872,55.007973,2.03
20230503T2200,12.830245,8.373386,64.53666,0
20230503T2300,11.410245,7.754637,68.19859,0
20230504T0000,10.350245,6.489992,70.55996,0
20230504T0100,9.330245,5.937272,75.96376,0
20230504T0200,8.570246,5.0911684,81.869896,0
20230504T0300,7.7202454,5.0528407,85.91438,0
20230504T0400,7.4902453,5.0528407,94.08562,0
20230504T0500,7.6402454,4.6800003,112.61986,0
20230504T0600,7.4702454,4.8965297,126.027374,0
20230504T0700,7.540245,6.489992,123.69006,2.86
20230504T0800,10.400246,5.692099,124.69515,14.42
20230504T0900,13.180245,4.6102495,128.6598,31.8
20230504T1000,15.390245,5.1919937,123.69006,51.12
20230504T1100,17.230246,5.3999996,126.869896,69.55
20230504T1200,19.150246,5.315336,118.30075,84.11
20230504T1300,20.910246,6.297428,120.963745,93.39
20230504T1400,22.340246,6.8777895,132.8789,96.37
20230504T1500,23.350245,6.28713,156.37062,88.93
20230504T1600,24.220245,5.8603754,190.61966,70.48
20230504T1700,24.540245,4.8433046,221.98721,55.86
20230504T1800,24.520245,2.4149535,243.43495,38.63
20230504T1900,23.900246,0.8049845,296.56506,26.46
20230504T2000,21.790245,3.4152596,288.43497,11.52
20230504T2100,18.850245,6.924738,261.02737,1.72
20230504T2200,19.050245,9.021574,241.38954,0
20230504T2300,18.220245,8.161764,221.42366,0
20230505T0000,14.920245,8.209263,217.87498,0
20230505T0100,14.820246,6.151683,200.55605,0
20230505T0200,14.490245,4.5536795,198.43495,0
20230505T0300,14.320246,4.802999,192.99461,0
20230505T0400,14.360246,4.3349743,184.76364,0
20230505T0500,14.470245,4.0249224,190.30484,0
20230505T0600,14.160245,3.671294,191.30994,0
20230505T0700,14.220245,3.6179552,185.71059,2.51
20230505T0800,15.360246,4.6938252,184.39871,13.16
20230505T0900,16.580246,3.671294,191.30994,28.13
20230505T1000,18.100245,2.7416782,203.1986,35.8
20230505T1100,19.400246,1.08,180,49.27
20230505T1200,20.740246,0.8049845,153.43495,53.52
20230505T1300,21.560246,0.5091169,135,80.43
20230505T1400,22.190245,2.9024127,277.125,55.88
20230505T1500,22.460245,3.671294,281.30994,70.37
20230505T1600,20.450245,10.587917,252.18112,47.27
20230505T1700,18.920246,11.720751,280.61966,27.92
20230505T1800,18.710245,8.699793,335.55603,22.98
20230505T1900,18.840246,4.73506,8.74614,22.67
20230505T2000,17.760244,1.2979984,326.30994,6.7
20230505T2100,16.550245,0.71999997,360,1.21
20230505T2200,15.790245,1.835647,281.30994,0
20230505T2300,15.210245,3.6179552,264.28943,0
20230506T0000,14.590245,1.5273507,135,0
20230506T0100,13.860246,2.16,180,0
20230506T0200,13.180245,1.484318,194.03624,0
20230506T0300,12.700245,1.2979984,213.69006,0
20230506T0400,12.440246,1.1384199,198.43495,0
20230506T0500,12.600245,0.35999998,360,0
20230506T0600,12.850245,1.8,126.869896,0
20230506T0700,12.660245,3.096837,144.46231,1.67
20230506T0800,13.280245,2.5455842,98.1301,8.6
20230506T0900,14.230246,1.835647,101.30993,24.27
20230506T1000,15.460245,3.319036,102.52881,36.29
20230506T1100,17.290245,4.3349743,85.23635,59.75
20230506T1200,19.970245,5.634891,63.43495,64.48
20230506T1300,20.810246,6.4096174,51.842773,80.22
20230506T1400,21.490246,5.6233797,50.194427,78.94
20230506T1500,22.080246,5.6233797,39.805573,69.14
20230506T1600,22.590246,6.28713,23.629364,67.24
20230506T1700,22.310246,7.289444,20.224854,33.74
20230506T1800,22.310246,4.8965297,36.027374,29.77
20230506T1900,21.920246,2.2768397,71.56504,15.32
20230506T2000,20.840246,3.4152596,18.434952,11.26
20230506T2100,18.510244,4.73506,8.74614,2.01
20230506T2200,16.770245,3.319036,40.601288,0
20230506T2300,13.870245,3.8268526,48.81407,0
20230507T0000,14.100245,1.609969,63.43495,0
20230507T0100,13.320246,1.8,126.869896,0
20230507T0200,13.210245,2.3051248,141.34018,0
20230507T0300,12.270246,2.0991426,120.96376,0
20230507T0400,11.550245,2.5455842,135,0
20230507T0500,11.530245,1.8,126.869896,0
20230507T0600,11.790245,2.5455842,135,0
20230507T0700,11.900246,4.829907,153.43495,2.93
20230507T0800,13.690246,5.1544156,167.90524,12.92
20230507T0900,15.420245,4.829907,153.43495,20.73
20230507T1000,16.830246,5.3999996,143.1301,33.64
20230507T1100,18.240246,5.3517847,160.34618,46.64
20230507T1200,19.310246,5.0528407,175.91438,66.68
20230507T1300,19.930244,4.6938257,237.52881,78.21
20230507T1400,20.320246,5.8048253,277.125,69.45
20230507T1500,18.930244,8.311245,287.65012,56.42
20230507T1600,18.980246,8.427383,289.98312,23.58
20230507T1700,18.110245,6.849467,266.9872,26.91
20230507T1800,17.900246,5.8603754,259.38034,28.62
20230507T1900,17.590246,5.154415,245.22485,24.31
20230507T2000,16.540245,4.2136917,250.0169,7.26
20230507T2100,15.690246,5.0142193,248.9625,1.1
20230507T2200,15.300245,4.072935,225,0
20230507T2300,15.040245,4.3498964,204.44395,0
20230508T0000,14.670245,4.6102495,218.65982,0
20230508T0100,14.500245,3.396233,212.00539,0
20230508T0200,14.320246,4.2136917,199.98311,0
20230508T0300,14.230246,4.8965297,216.02737,0
20230508T0400,14.250245,4.6102495,218.65982,0
20230508T0500,14.160245,4.6938257,212.47119,0
20230508T0600,14.360246,3.8939953,213.69006,0
20230508T0700,14.540245,3.8939953,213.69006,1.19
20230508T0800,14.630245,4.8965297,233.97263,5.08
20230508T0900,15.230246,4.0249224,243.43495,22.02
20230508T1000,16.080246,2.9024127,262.875,35.08
20230508T1100,16.910246,3.8773184,291.8014,42.88
20230508T1200,17.670246,6.379216,286.38956,45.93
20230508T1300,18.490246,5.95906,295.0169,64.23
20230508T1400,18.820246,4.39436,304.99203,76.44
20230508T1500,18.730246,3.8939953,326.30994,44.91
20230508T1600,19.040245,3.0758414,20.556046,54.3
20230508T1700,19.160246,2.8799999,360,49.77
20230508T1800,18.610245,4.379589,350.5377,37.86
20230508T1900,17.780245,6.193674,324.46234,22.45
20230508T2000,16.910246,5.00128,300.25644,9.16
20230508T2100,16.730246,2.3051248,321.3402,1.49
20230508T2200,15.910245,2.4149535,206.56505,0
20230508T2300,15.440246,3.219938,206.56505,0
20230509T0000,14.600245,2.4149535,243.43495,0
20230509T0100,14.5602455,0.5091169,44.999985,0
20230509T0200,13.590245,1.1384199,198.43495,0
20230509T0300,12.130245,2.5455842,171.8699,0
20230509T0400,12.260245,2.968636,165.96376,0
20230509T0500,12.260245,2.968636,165.96376,0
20230509T0600,12.620245,2.968636,165.96376,0
20230509T0700,13.180245,2.7416782,156.8014,2.82
20230509T0800,13.910245,3.6,143.1301,9.56
20230509T0900,15.280245,3.8939953,146.30994,21.08
20230509T1000,16.780245,4.6938257,147.52881,33.04
20230509T1100,17.950245,6.12,151.9275,65.56
20230509T1200,19.060246,5.04,180,71.84
20230509T1300,19.810246,4.6938252,175.60129,66.5
20230509T1400,20.030245,5.8603754,190.61966,63.58
20230509T1500,20.270245,7.386582,223.02507,63.47
20230509T1600,19.300245,5.6920996,251.56506,38.45
20230509T1700,17.690245,3.9763298,264.80557,17.58
20230509T1800,16.330246,7.24486,243.43495,10.28
20230509T1900,15.490245,8.373386,244.53665,3.66
20230509T2000,15.020246,7.145796,229.08562,1.53
20230509T2100,14.770246,8.669949,221.63354,0.33
20230509T2200,14.500245,10.44,223.60281,0
20230509T2300,14.170245,12.096214,233.47115,0
20230510T0000,13.900246,12.10157,247.24902,0
20230510T0100,13.780245,11.609651,240.25513,0
20230510T0200,13.490245,13.363711,242.74467,0
20230510T0300,13.290245,12.245293,245.69547,0
20230510T0400,13.000245,10.315115,240.75117,0
20230510T0500,12.950245,11.753877,242.65013,0
20230510T0600,12.580245,9.983106,244.359,0
20230510T0700,12.620245,10.636766,246.0375,2
20230510T0800,12.900246,11.841756,250.46335,6.08
20230510T0900,13.240245,13.1041975,254.0546,17.99
20230510T1000,13.730246,13.276144,257.4712,33.3
20230510T1100,14.340245,13.910169,259.56253,47.21
20230510T1200,14.500245,15.484185,268.6678,52.24
20230510T1300,15.100245,14.917212,261.67435,68.41
20230510T1400,15.460245,16.520823,258.69006,59.78
20230510T1500,15.420245,16.09969,259.69516,53.67
20230510T1600,15.470245,15.629972,262.05652,59.15
20230510T1700,15.130245,14.417988,267.1376,40.29
20230510T1800,14.760245,16.039202,260.9605,25.5
20230510T1900,14.370245,13.358861,255.96376,20.28
20230510T2000,13.790245,9.178235,244.44003,10.6
20230510T2100,12.770246,6.638072,229.39871,2.28
20230510T2200,12.180245,6.1305785,220.23636,0
20230510T2300,11.590245,6.1305785,220.23636,0
20230511T0000,11.710245,6.193674,234.46233,0
20230511T0100,11.750245,5.0911684,225,0
